51° 23.30316717353071,6° 48.511494487290854
51° 23.303015162934173,6° 48.51161513500236
51° 23.302863021161926,6° 48.51173535736636
51° 23.30271075908314,6° 48.511855145848756
51° 23.302558356360805,6° 48.511974516447495
51° 23.302405823854286,6° 48.51209346060404
51° 23.302253172460894,6° 48.512211969875985
51° 23.30210038179075,6° 48.512330060090285
51° 23.301947462732215,6° 48.51244772277846
51° 23.301794426209028,6° 48.51256494958971
51° 23.30164125178058,6° 48.512681756183014
51° 23.301487960836482,6° 48.5127981262429
51° 23.301334532904576,6° 48.512914075316914
51° 23.30118097891628,6° 48.513029595084745
51° 23.3010273098418,6° 48.51314467735129
51° 23.300873505155266,6° 48.51325933748542
51° 23.30071957581751,6° 48.51337356726455
51° 23.300565532825175,6° 48.51348735858055
51° 23.300411355601227,6° 48.51360072663448
51° 23.30025705513421,6° 48.51371366329067
51° 23.30010264244592,6° 48.51382616053872
51° 23.299948096912004,6° 48.51393823340256
51° 23.299793429546583,6° 48.51404987384431
51° 23.299638651396606,6° 48.514161073939036
51° 23.299483741789544,6° 48.51427184854266
51° 23.2993287117651,6° 48.51438218970596
51° 23.299173572396654,6° 48.5144920896016
51° 23.299018302963077,6° 48.51460156290855
51° 23.29886291453093,6° 48.514710601770545
51° 23.29870741819704,6° 48.514819198453495
51° 23.29855179319466,6° 48.51492736746229
51° 23.298396050613803,6° 48.515035101033845
51° 23.298240201578153,6° 48.51514239152863
51° 23.298084225272788,6° 48.515249253274476
51° 23.29792813281287,6° 48.51535567860297
51° 23.29777193534852,6° 48.51546165996773
51° 23.297615612016216,6° 48.51556721152248
51° 23.297459173957975,6° 48.51567232569046
51° 23.297302632346515,6° 48.515776995019934
51° 23.29714596627312,6° 48.51588123348904
51° 23.296989186904113,6° 48.51598503361721
51° 23.296832305437363,6° 48.51608838804276
51° 23.29667530091811,6° 48.5161913105714
51° 23.296518184538257,6° 48.516293793812494
51° 23.296360967516563,6° 48.51639583050071
51° 23.29620362885649,6° 48.516497434266
51° 23.296046179771253,6° 48.51659859781256
51° 23.29588863150647,6° 48.516699313968026
51° 23.295730963018286,6° 48.51679959618538
51° 23.295573185545067,6° 48.516899437263405
51° 23.29541531035545,6° 48.51699883012438
51° 23.295257316362097,6° 48.51709778804582
51° 23.29509921482682,6° 48.51719630391951
51° 23.294941017040856,6° 48.51729437076248
51° 23.294782701874226,6° 48.51739200167506
51° 23.29462428061092,6° 48.51748918964377
51° 23.29446576456519,6° 48.51758592778175
51° 23.29430713256528,6° 48.51768222900928
51° 23.29414840676307,6° 48.517778079876365
51° 23.293989565958242,6° 48.51787349318865
51° 23.293830621473575,6° 48.51796846209302
51° 23.29367158465999,6° 48.51806297985527
51° 23.29351243427496,6° 48.51815705910404
51° 23.293353181664287,6° 48.51825069308072
51° 23.29319383819893,6° 48.518343875148915
51° 23.293034382597142,6° 48.518436617755576
51° 23.292874826225614,6° 48.5185289142383
51° 23.292715180477472,6° 48.51862075805683
51° 23.292555424029615,6° 48.51871216147947
51° 23.29239556827133,6° 48.518803117938525
51° 23.29223562461749,6° 48.51889362099147
51° 23.292075571704487,6° 48.51898368272485
51° 23.2919154209425,6° 48.51907329666869
51° 23.291755183767293,6° 48.519162456473666
51° 23.29159483877646,6° 48.51925117405068
51° 23.291434397401503,6° 48.51933944302143
51° 23.291273871097786,6° 48.5194272571357
51° 23.291113238425822,6° 48.51951462812289
51° 23.290952510835865,6° 48.51960154970232
51° 23.290791699805027,6° 48.51968801571992
51° 23.29063078385545,6° 48.519774037723415
51° 23.290469774456994,6° 48.51985960952986
51° 23.290308683108094,6° 48.51994472507988
51° 23.290147488292092,6° 48.52002939574103
51° 23.289986201499744,6° 48.52011361542804
51° 23.289824834248662,6° 48.520197378177684
51° 23.28966336498553,6° 48.52028069517898
51° 23.289501805221562,6° 48.52036356043822
51° 23.28934016649228,6° 48.520445968093
51° 23.289178427208554,6° 48.52052792914753
51° 23.289016598901213,6° 48.52060943770881
51° 23.288854693125813,6° 48.52069048800921
51° 23.288692688255708,6° 48.52077109087119
51° 23.288530595842616,6° 48.520851240501116
51° 23.28836842745872,6° 48.5209309312258
51° 23.28820616144455,6° 48.52101017368773
51° 23.288043809368872,6° 48.52108896218777
51° 23.28788138282306,6° 48.52116729115215
51° 23.287718860113102,6° 48.52124517104306
51° 23.287556252825254,6° 48.52132259625458
51° 23.28739357257092,6° 48.52139956131366
51° 23.287230797621135,6° 48.521476076496214
51° 23.287067939580055,6° 48.52155213629867
51° 23.28690501007614,6° 48.521627735341056
51° 23.286741987347597,6° 48.521702883720735
51° 23.286578894161067,6° 48.521777570943385
51° 23.286415708732164,6° 48.521851806982674
51° 23.28625244269574,6° 48.52192558649995
51° 23.286089107708392,6° 48.521998904273985
51° 23.28592568195461,6° 48.52207177009829
51° 23.28576217708587,6° 48.522144178728794
51° 23.2855986047754,6° 48.522216125046604
51° 23.285434943176995,6° 48.52228761865902
51° 23.285271203957905,6° 48.522358654419655
51° 23.285107398809686,6° 48.52242922730884
51° 23.28494350585288,6° 48.52249934674912
51° 23.2847795367735,6° 48.52256900769339
51° 23.284615503277166,6° 48.52263820521961
51° 23.284451383456286,6° 48.522706948567205
51° 23.28428718901094,6° 48.52277523278522
51° 23.284122931664655,6° 48.522843053050835
51° 23.283958589477862,6° 48.52291041842187
51° 23.28379417416855,6° 48.522977324044945
51° 23.283629697475163,6° 48.523043765192085
51° 23.283465137427868,6° 48.52310975073925
51° 23.283300505762554,6° 48.52317527593242
51° 23.283135814230462,6° 48.52324033614121
51° 23.282971040835747,6° 48.52330494005692
51° 23.282806197326664,6° 48.52336908302327
51° 23.28264129547236,6° 48.5234327605106
51° 23.282476313245866,6° 48.52349598102396
51° 23.282311262412918,6° 48.523558740007786
51° 23.28214615475588,6° 48.52362103302866
51° 23.2819809682222,6° 48.52368286840692
51° 23.281815714590834,6° 48.52374424168623
51° 23.281650405658212,6° 48.52380514853385
51° 23.2814850193445,6° 48.523865597083855
51° 23.281319567444854,6° 48.52392558297771
51° 23.28115406176849,6° 48.52398510198343
51° 23.28098848021,6° 48.52404416204731
51° 23.280822834576895,6° 48.52410275891302
51° 23.2806571366946,6° 48.524160888443326
51° 23.280491364430418,6° 48.52421855840429
51° 23.280325529606785,6° 48.52427576463434
51° 23.280159644060205,6° 48.52433250309989
51° 23.27999368563539,6° 48.52438878137639
51° 23.279827666166284,6° 48.52444459540429
51° 23.27966159750389,6° 48.52449994124798
51° 23.279495457468187,6° 48.52455482629799
51° 23.279329257905488,6° 48.524609246594146
51° 23.279163010680435,6° 48.52466319829997
51° 23.27899669358743,6° 48.52471668862131
51° 23.278830329853974,6° 48.52476971008811
51° 23.278663897257417,6° 48.52482226978273
51° 23.278497407668368,6° 48.524874363908225
51° 23.278330872969804,6° 48.52492598879451
51° 23.278164270919888,6° 48.52497715133906
51° 23.27799761339776,6° 48.52502784783981
51° 23.277830912300885,6° 48.525078074731844
51° 23.27766414536356,6° 48.52512783872189
51° 23.27749732447856,6° 48.52517713621161
51° 23.277330461553163,6° 48.52522596373241
51° 23.277163534300342,6° 48.525274327804624
51° 23.276996554625242,6° 48.525322224932225
51° 23.276829534445795,6° 48.525369651742864
51° 23.276662451454513,6° 48.5254166145736
51° 23.276495317567623,6° 48.52546311002467
51° 23.27632814471329,6° 48.52550913482746
51° 23.276160910563988,6° 48.52555469512977
51° 23.275993627046176,6° 48.52559978763102
51° 23.275826306099958,6° 48.525644409164954
51° 23.275658925376916,6° 48.52568856568851
51° 23.275491496815448,6° 48.525732254006435
51° 23.27532403236461,6° 48.52577547104705
51° 23.275156509657222,6° 48.525818222585784
51° 23.274988940641492,6° 48.52586050552043
51° 23.27482133727628,6° 48.52590231688616
51° 23.274653677177355,6° 48.52594366226448
51° 23.27448597230145,6° 48.52598453866014
51° 23.27431823461808,6° 48.52602494320449
51° 23.274150441723407,6° 48.52606488129274
51° 23.27398260558482,6° 48.52610435002725
51° 23.273814738181215,6° 48.52614334664332
51° 23.27364681709085,6° 48.52618187634532
51° 23.273478854290914,6° 48.52621993634095
51° 23.273310861769687,6° 48.526257523958606
51° 23.27314281708709,6° 48.52629464422094
51° 23.272974732230978,6° 48.52633129443191
51° 23.272806619196444,6° 48.52636747202361
51° 23.272638455529346,6° 48.526403181828
51° 23.272470253224355,6° 48.52643842125127
51° 23.27230202428595,6° 48.52647318782479
51° 23.27213374624506,6° 48.52650748619416
51° 23.271965431102757,6° 48.52654131386336
51° 23.271797090872468,6° 48.52657466846756
51° 23.271628703070206,6° 48.526607554461485
51° 23.271460291209962,6° 48.52663996725303
51° 23.27129183279837,6° 48.52667191117179
51° 23.27112333985056,6° 48.52670338388961
51° 23.270954824391907,6° 48.52673438320957
51° 23.27078626391497,6° 48.526764913273546
51° 23.270617670440856,6° 48.52679497185413
51° 23.270449056003457,6° 48.5268245568537
51° 23.270280398081695,6° 48.52685367222632
51° 23.27011170870435,6° 48.52688231584526
51° 23.26994299991128,6° 48.52691048571533
51° 23.269774249168194,6° 48.526938185598084
51° 23.26960546851197,6° 48.526965413470734
51° 23.26943666998801,6° 48.526992167438735
51° 23.26926783104966,6° 48.527018451075975
51° 23.269098963741897,6° 48.52704426245733
51° 23.268930080114814,6° 48.52706959979052
51° 23.268761157610243,6° 48.5270944664601
51° 23.26859220828041,6° 48.527118860643256
51° 23.268423244179246,6° 48.52714278064699
51° 23.26825424274091,6° 48.527166229669554
51° 23.26808521601933,6° 48.52718920598587
51° 23.267916176077392,6° 48.5272117080067
51° 23.267747100337317,6° 48.52723373873802
51° 23.26757800085815,6° 48.52725529656006
51° 23.267408889710026,6° 48.5272763799812
51° 23.2672397443028,6° 48.52729699181978
51° 23.267070576703617,6° 48.527317130555154
51° 23.266901398983464,6° 48.527336794799574
51° 23.266732188546655,6° 48.527355987180485
51° 23.266562957464174,6° 48.52737470627961
51° 23.266393717811695,6° 48.527392950809926
51° 23.266224446985007,6° 48.527410723208035
51° 23.266055157058076,6° 48.527428022156386
51° 23.265885860112547,6° 48.52744484647188
51° 23.265716533535254,6° 48.52746119840017
51° 23.265547189406135,6° 48.527477076727564
51° 23.265377839808536,6° 48.52749248036865
51° 23.265208462123752,6° 48.5275074113798
51° 23.26503906843385,6° 48.52752186864963
51° 23.264869670827295,6° 48.52753585119339
51° 23.264700246677705,6° 48.52754936087983
51° 23.26453080807184,6° 48.52756239669514
51° 23.264361367100292,6° 48.527574957761516
51° 23.264191901130715,6° 48.52758704575217
51° 23.26402242225285,6° 48.52759865975878
51° 23.263852942561556,6° 48.52760979900271
51° 23.263683439418088,6° 48.52762046496794
51° 23.263513936494604,6° 48.5276306561674
51° 23.263344411150655,6° 48.527640373962925
51° 23.26317487547982,6° 48.52764961761256
51° 23.263005341580794,6° 48.52765838650409
51° 23.26283578680801,6° 48.52766668180848
51° 23.262666223258464,6° 48.52767450288763
51° 23.262496663031698,6° 48.527681849231534
51° 23.26232708347831,6° 48.52768872182043
51° 23.26215749669828,6° 48.52769512011683
51° 23.26198791479115,6° 48.527701043711616
51° 23.261818315107092,6° 48.52770649339563
51° 23.26164870974523,6° 48.5277114687338
51° 23.26147911080767,6° 48.52771596941763
51° 23.26130949564245,6° 48.52771999605025
51° 23.261139876348693,6° 48.52772354829419
51° 23.260970265029783,6° 48.527726625944965
51° 23.260800639032055,6° 48.527729229414724
51° 23.26063101045719,6° 48.52773135846989
51° 23.260461391407716,6° 48.52773301300358
51° 23.26029175922784,6° 48.527734193240235
51° 23.260122126021372,6° 48.52773489904706
51° 23.25995250389127,6° 48.527735130420965
51° 23.259782870180032,6° 48.52773488739249
51° 23.25961323699275,6° 48.52773416993264
51° 23.259443616431952,6° 48.52773297814064
51° 23.25927398584014,6° 48.5277313118562
51° 23.2591043573224,6° 48.52772917114949
51° 23.25893474297999,6° 48.52772655622367
51° 23.25876512015796,6° 48.527723466728986
51° 23.258595500960126,6° 48.52771990283655
51° 23.258425897486887,6° 48.52771586484863
51° 23.25825628708543,6° 48.52771135222929
51° 23.258086681856582,6° 48.527706365248804
51° 23.257917093902023,6° 48.527700904313264
51° 23.257747500569792,6° 48.5276949686914
51° 23.257577913960716,6° 48.527688558761795
51° 23.25740834617477,6° 48.52768167502673
51° 23.257238774561273,6° 48.52767431656872
51° 23.257069211221477,6° 48.527666483863996
51° 23.256899668251094,6° 48.52765817752028
51° 23.25673012300541,6° 48.52764939642762
51° 23.256560587582698,6° 48.52764014116461
51° 23.25639107407696,6° 48.52763041244124
51° 23.25622155984732,6° 48.52762020895513
51° 23.256052056989063,6° 48.52760953138883
51° 23.255882577594917,6° 48.52759838055141
51° 23.255713099027844,6° 48.52758675495279
51° 23.255543644956163,6° 48.52757465621899
51° 23.25537419274582,6° 48.52756208273162
51° 23.25520475448826,6° 48.52754903534114
51° 23.255035342270673,6° 48.52753551502609
51° 23.254865933465823,6° 48.52752151998043
51° 23.2546965401626,6° 48.527507051155254
51° 23.25452717444435,6° 48.52749210962996
51° 23.254357813689808,6° 48.52747669341067
51° 23.254188469984456,6° 48.527460803549296
51° 23.25401915540823,6° 48.52744444122596
51° 23.253849847346686,6° 48.527427604255955
51° 23.253680557881893,6° 48.5274102937919
51° 23.253511299089098,6° 48.527392511119345
51° 23.25334204836281,6° 48.52737425386273
51° 23.25317281777913,6° 48.52735552327397
51° 23.253003619410322,6° 48.52733632073915
51° 23.25283443065814,6° 48.52731664369516
51° 23.25266526359485,6° 48.52729649349605
51° 23.252496130289302,6° 48.52727587162731
51° 23.252327008150075,6° 48.52725477533635
51° 23.252157909245597,6° 48.52723320607957
51° 23.251988845639175,6° 48.52721116544327
51° 23.251819794747917,6° 48.527188650483936
51° 23.251650768638115,6° 48.52716566276192
51° 23.25148177936498,6° 48.527142203962526
51° 23.251312804358406,6° 48.52711827095469
51° 23.251143855676162,6° 48.52709386539631
51° 23.250974945370046,6° 48.52706898907819
51° 23.250806050878907,6° 48.52704363867828
51° 23.25063718425625,6° 48.52701781595533
51° 23.25046835754705,6° 48.52699152280085
51° 23.25029954820252,6° 48.52696475570356
51° 23.250130768268917,6° 48.52693751652593
51° 23.249962029785678,6° 48.526909807257184
51° 23.249793310214244,6° 48.52688162419676
51° 23.249624621597036,6° 48.526852969309445
51° 23.249455975964963,6° 48.52682384468679
51° 23.249287350793537,6° 48.526794246438826
51° 23.249118758116225,6° 48.52676417662808
51° 23.24895020995882,6° 48.52673363744991
51° 23.2487816838092,6° 48.52670262482501
51° 23.24861319169443,6° 48.52667114091828
51° 23.24844474563264,6° 48.52663918802275
51° 23.248276323124912,6° 48.52660676187288
51° 23.248107936191076,6° 48.52657386473272
51° 23.24793959684243,6° 48.52654049899763
51° 23.247771282593703,6° 48.526506660211254
51° 23.24760301695079,6° 48.52647235309863
51° 23.247434777437803,6° 48.52643757307977
51° 23.247266576063055,6° 48.52640232258514
51° 23.24709842482207,6° 48.52636660418101
51° 23.246930301257294,6° 48.526330413095096
51° 23.246762217366808,6° 48.52629375186009
51° 23.246594185139315,6° 48.526256623143084
51° 23.246426182130477,6° 48.526219021982385
51° 23.246258220332834,6° 48.526180951013075
51° 23.246090311724004,6° 48.526142413001416
51° 23.245922433878405,6° 48.52610340279803
51° 23.245754598777495,6° 48.52606392314019
51° 23.245586818391217,6° 48.526023976890365
51° 23.24541907031019,6° 48.52598355871596
51° 23.245251366507347,6° 48.525942671450494
51° 23.24508371894325,6° 48.52590131806018
51° 23.24491610522557,6° 48.5258594930216
51° 23.24474853731786,6° 48.525817199270534
51° 23.244581027171733,6° 48.525774439874084
51° 23.244413552412766,6° 48.525731209117886
51° 23.244246124994703,6° 48.52568751004307
51° 23.244078756858073,6° 48.52564334581133
51° 23.243911425648918,6° 48.5255987105268
51° 23.243744143309897,6° 48.525553607325094
51° 23.243576921771734,6° 48.52550803947187
51° 23.243409738699228,6° 48.52546200088181
51° 23.243242606025234,6° 48.52541549478987
51° 23.243075535669817,6° 48.52536852456392
51° 23.242908505317814,6° 48.525321083930905
51° 23.242741526890995,6° 48.525273176226534
51° 23.242574612297915,6° 48.52522480491638
51° 23.2424077392443,6° 48.525175963542665
51° 23.24224091964254,6° 48.5251266555388
51° 23.242074165387976,6° 48.525076884471105
51° 23.2419074542085,6° 48.52502664369551
51° 23.24174079800372,6° 48.52497593674477
51° 23.24157420865916,6° 48.52492476728591
51° 23.241407663923184,6° 48.52487312848558
51° 23.24124117568516,6° 48.52482102397879
51° 23.241074755817408,6° 48.52476845753175
51° 23.24090838209173,6° 48.52471542212491
51° 23.24074206638386,6° 48.52466192149096
51° 23.24057582055545,6° 48.52460795949849
51° 23.24040962240005,6° 48.52455352893705
51° 23.240243483782734,6° 48.524498633644626
51° 23.24007741654981,6° 48.52444327758601
51° 23.239911398521684,6° 48.5243874533645
51° 23.23974545288152,6° 48.52433116877988
51° 23.239579557465504,6° 48.52427441631171
51° 23.239413724115252,6° 48.524217199961384
51° 23.23924796465704,6° 48.524159523861705
51° 23.23908225695007,6° 48.52410138030747
51° 23.238916612824454,6° 48.524042773397795
51° 23.238751044090264,6° 48.523983707364664
51° 23.238585528636122,6° 48.52392417431817
51° 23.238420078275084,6° 48.52386417845827
51° 23.23825470480699,6° 48.52380372411146
51° 23.23808938614178,6° 48.52374280320628
51° 23.237924134081425,6° 48.52368142003883
51° 23.237758960410844,6° 48.52361957903787
51° 23.237593843067685,6° 48.5235572719442
51° 23.237428793838575,6° 48.52349450315302
51° 23.237263824493937,6° 48.52343127719404
51° 23.23709891299913,6° 48.523367585620164
51° 23.236934071126285,6° 48.52330343292895
51° 23.236769310629626,6° 48.523238823744705
51° 23.236604609503075,6° 48.523173749438655
51° 23.236439979505548,6° 48.52310821460462
51° 23.23627543237464,6° 48.52304222396755
51° 23.236110946131987,6° 48.5229757687125
51° 23.235946532522007,6° 48.522908853535526
51° 23.235782203267377,6° 48.52284148325475
51° 23.23561793641872,6° 48.522773648875045
51° 23.235453743704255,6° 48.52270535518716
51° 23.235289636829606,6° 48.52263660711145
51° 23.235125593878223,6° 48.522567395466666
51° 23.23496162655914,6° 48.52249772514254
51° 23.234797746565192,6° 48.52242760115742
51° 23.234633932007114,6° 48.522357014145015
51° 23.234470194580297,6° 48.52228596909464
51° 23.234306545957963,6° 48.52221447112208
51° 23.23414296428453,6° 48.52214251067803
51° 23.23397946123748,6° 48.522070092850825
51° 23.233816048474267,6° 48.52199722285263
51° 23.23365270416957,6° 48.52192389095086
51° 23.233489439984254,6° 48.521850102331584
51° 23.233326267560415,6° 48.52177586230616
51° 23.23316316510173,6° 48.521701160958806
51° 23.233000144254987,6° 48.52162600357177
51° 23.232837216642253,6° 48.521550395554165
51° 23.23267436050216,6° 48.52147432680692
51° 23.232511587462312,6° 48.52139780271319
51° 23.23234890912815,6° 48.52132082877658
51° 23.23218630377113,6° 48.52124339471955
51° 23.23202379409736,6° 48.52116551135243
51° 23.231861358403023,6° 48.52108716827401
51° 23.231699008285887,6° 48.52100837102613
51° 23.231536755320263,6° 48.520929125280375
51° 23.231374577834316,6° 48.52084942044927
51° 23.231212487407475,6° 48.52076926217389
51° 23.231050495596577,6° 48.5206886562219
51° 23.23088858076474,6° 48.5206075918243
51° 23.23072675447264,6° 48.52052607471977
51° 23.230565028257075,6° 48.520444110772196
51° 23.230403380518254,6° 48.52036168903092
51° 23.230241822796813,6° 48.520278815333796
51° 23.230080366610792,6° 48.520195495636415
51° 23.229918990394935,6° 48.52011171881237
51° 23.229757705673677,6° 48.52002749079283
51° 23.229596523942888,6° 48.519942817632504
51° 23.22943542367568,6° 48.519857688023436
51° 23.229274416375176,6° 48.51977210799131
51° 23.229113513519337,6° 48.51968608369019
51° 23.22895269361581,6° 48.51959960362878
51° 23.228791968150233,6° 48.51951267393211
51° 23.22863134857883,6° 48.51942530084878
51° 23.228470813448894,6° 48.51933747270749
51° 23.228310374223895,6° 48.51924919572939
51° 23.228150042340445,6° 48.51916047625927
51° 23.227989796384634,6° 48.5190713024472
51° 23.227829647798615,6° 48.51898168060893
51° 23.22766960799939,6° 48.518891617184
51° 23.22750965561056,6° 48.51880110014528
51° 23.227349802053396,6° 48.518710135904826
51° 23.227190058725284,6° 48.51861873099671
51° 23.227030404287348,6° 48.51852687321377
51° 23.226870850142944,6° 48.51843456906412
51° 23.22671140766431,6° 48.51834182517811
51° 23.226552055555203,6° 48.51824862916992
51° 23.226392805195957,6° 48.51815498764232
51° 23.22623366793792,6° 48.518060907323374
51° 23.226074622525772,6° 48.51796637564558
51° 23.22591568031811,6° 48.51787139930791
51° 23.225756852643684,6° 48.51777598513454
51° 23.22559811828853,6° 48.517680120377875
51° 23.225439488589075,6° 48.51758381183609
51° 23.2252809748519,6° 48.517487066423506
51° 23.225122555905244,6° 48.5173898712184
51° 23.224964243062516,6° 48.51729223311216
51° 23.224806047608553,6° 48.51719415911374
51° 23.224647948413377,6° 48.51709563612579
51° 23.22448996755469,6° 48.51699667790662
51° 23.224332083933206,6° 48.51689727123849
51° 23.224174308823535,6° 48.51679742316682
51° 23.224016653470443,6° 48.516697140865475
51° 23.22385909681813,6° 48.516596410934895
51° 23.22370165011904,6° 48.51649524052141
51° 23.223544324594485,6° 48.51639363688433
51° 23.223387099231303,6° 48.51629158645616
51° 23.223229985258484,6° 48.51618909647178
51° 23.223072993874325,6° 48.51608617428815
51° 23.222916104110425,6° 48.51598280615926
51° 23.22275932717062,6° 48.51587899941451
51° 23.222602674231467,6° 48.515774761505654
51° 23.222446124367195,6° 48.51567007851101
51° 23.2222896887599,6° 48.51556495785323
51° 23.222133378558425,6° 48.515459407077
51° 23.221977172886454,6° 48.51535341208523
51° 23.2218210828988,6° 48.5152469803967
51° 23.22166511972128,6° 48.515140119647754
51° 23.221509262522346,6° 48.51503281556715
51° 23.22135352243464,6° 48.51492507576681
51° 23.221197910555844,6° 48.51481690797476
51° 23.221042406103436,6° 48.51470829774723
51° 23.2208870201832,6° 48.51459925278617
51° 23.22073176387022,6° 48.514489780918915
51° 23.220576616427167,6° 48.514379867521384
51° 23.220421588935096,6° 48.51426952039347
51° 23.220266692443516,6° 48.51415874745081
51° 23.220111906262417,6° 48.51404753389698
51° 23.219957241448554,6° 48.51393588762646
51° 23.21980270902415,6° 48.513823816645
51° 23.219648288349077,6° 48.51371130598666
51° 23.21949399045323,6° 48.51359836363295
51° 23.219339826331975,6° 48.513484997687414
51° 23.21918578591294,6° 48.51337120079599
51° 23.21903184864766,6° 48.513256957670734
51° 23.21887805705657,6° 48.513142299869344
51° 23.218724390574152,6° 48.51302721216486
51° 23.218570828700962,6° 48.512911679098224
51° 23.218417413855974,6° 48.51279573258285
51° 23.218264125522268,6° 48.51267935722241
51° 23.218110943251986,6° 48.51256253738221
51° 23.2179579093588,6° 48.51244530533451
51° 23.2178050033761,6° 48.5123276455073
51° 23.217652204906756,6° 48.51220954209806
51° 23.21749955616042,6° 48.51209102773163
51° 23.217347036720355,6° 48.51197208666504
51° 23.21719462624273,6° 48.51185270292321
51° 23.2170423668272,6° 48.51173290948681
51° 23.216890238111176,6° 48.5116126904418
51° 23.216738219801556,6° 48.511492029642156
51° 23.216586353891415,6° 48.511370960421104
51° 23.216434620068895,6° 48.51124946669376
51° 23.216282998096318,6° 48.51112753214453
51° 23.216131529854636,6° 48.51100519045788
51° 23.215980195085706,6° 48.51088242537781
51° 23.215828973604715,6° 48.51075922042245
51° 23.215677907183903,6° 48.510635609624266
51° 23.215526975618417,6° 48.51051157656087
51° 23.21537615877503,6° 48.51038710457637
51° 23.215225498315988,6° 48.51026222805732
51° 23.21507497408973,6° 48.51013693040741
51° 23.214924566019306,6° 48.5100111948089
51° 23.214774315652278,6° 48.5098850559903
51° 23.214624202891656,6° 48.509758497193474
51° 23.214474207716762,6° 48.50963150142506
51° 23.214324371560906,6° 48.50950410376939
51° 23.214174674382093,6° 48.50937628729268
51° 23.21402509621464,6° 48.509248034838265
51° 23.213875678376752,6° 48.509119381835504
51° 23.213726400883132,6° 48.508990311184164
51° 23.213577243823096,6° 48.50886080556119
51° 23.213428248400163,6° 48.508730900737866
51° 23.213279394683184,6° 48.50860057945221
51° 23.213130662820305,6° 48.508469824208674
51° 23.212982093895675,6° 48.50833867112961
51° 23.21283366803698,6° 48.50820710278049
51° 23.21268536544821,6° 48.50807510150402
51° 23.21253722709585,6° 48.50794270376292
51° 23.21238923316301,6° 48.5078098919595
51° 23.212241363913364,6° 48.50767664826822
51° 23.21209366019403,6° 48.50754300949564
51° 23.21194610224481,6° 48.50740895787885
51° 23.21179867038822,6° 48.50727447542621
51° 23.21165140534987,6° 48.50713959928753
51° 23.211504287429676,6° 48.507004311530636
51° 23.21135729700771,6° 48.50686859400344
51° 23.211210474688073,6° 48.506732484196334
51° 23.21106380082952,6° 48.50659596401062
51° 23.210917255871806,6° 48.506459015130915
51° 23.210770880295826,6° 48.506321675384996
51° 23.21062465451959,6° 48.506183926513856
51° 23.210478559043395,6° 48.50604575003576
51° 23.210332634222794,6° 48.50590718411883
51° 23.21018686053762,6° 48.505768210337706
51° 23.210041218547843,6° 48.5056288100488
51° 23.20989574848369,6° 48.50548902175922
51° 23.20975043088552,6° 48.5053488268802
51° 23.209605246375133,6° 48.505208206603285
51° 23.209460235055275,6° 48.50506719977297
51° 23.2093153775277,6° 48.5049257876387
51° 23.2091706544756,6° 48.50478395123016
51° 23.209026105875097,6° 48.504641729726146
51° 23.20888171238977,6° 48.504499104214375
51° 23.208737454763764,6° 48.50435605556102
51° 23.208593372845314,6° 48.504212623282434
51° 23.208449447359385,6° 48.50406878830139
51° 23.20830565911365,6° 48.50392453132686
51° 23.208162047827585,6° 48.503779892206396
51° 23.208018594287125,6° 48.50363485170247
51° 23.20787527936389,6° 48.50348939036078
51° 23.207732142646478,6° 48.503343548363205
51° 23.207589164983915,6° 48.50319730631188
51° 23.20744632731177,6° 48.50305064459221
51° 23.20730366908606,6° 48.50290360371582
51° 23.20716117122103,6° 48.50275616412611
51° 23.207018834149835,6° 48.50260832627194
51° 23.20687663889416,6° 48.50246007032651
51° 23.20673462473181,6° 48.50231143724103
51° 23.206592772663583,6° 48.50216240724677
51° 23.206451063774267,6° 48.50201296035506
51° 23.206309537209933,6° 48.501863137848495
51° 23.206168174032342,6° 48.50171291979951
51° 23.206026955395345,6° 48.50156228605915
51° 23.205885920306457,6° 48.50141127824127
51° 23.205745049895654,6° 48.50125987625347
51° 23.205604325381586,6° 48.501108059797104
51° 23.205463785635345,6° 48.500955870805186
51° 23.205323411853414,6° 48.50080328903259
51° 23.205183185318816,6° 48.50065029402046
51° 23.20504314476878,6° 48.5004969280284
51° 23.204903271462882,6° 48.50034317065409
51° 23.204763546753213,6° 48.50018900127837
51° 23.20462400923674,6° 48.50003446249218
51° 23.2044846402421,6° 48.499879533729725
51° 23.204345421187043,6° 48.49972419422084
51° 23.20420639052955,6° 48.49956848687542
51° 23.204067529666048,6° 48.49941239097511
51° 23.203928820082922,6° 48.499255885590884
51° 23.203790300096614,6° 48.49909901395483
51° 23.20365195117006,6° 48.498941755194366
51° 23.20351375486041,6° 48.498784088226245
51° 23.203375749341717,6° 48.49862605660171
51° 23.20323791614598,6° 48.498467639292414
51° 23.20310023689899,6° 48.49830881506094
51° 23.202962749631126,6° 48.49814962778056
51° 23.20282543594388,6° 48.497990056267284
51° 23.202688277533383,6° 48.497830079127965
51° 23.202551312285067,6° 48.49766974055653
51° 23.20241452187119,6° 48.497509019211705
51° 23.20227788805653,6° 48.49734789355223
51° 23.20214144858369,6° 48.497186408083444
51° 23.202005185191865,6° 48.49702454131604
51° 23.201869079718733,6° 48.49686227155148
51° 23.201733169760672,6° 48.496699643614235
51° 23.201597437128072,6° 48.49653663586075
51° 23.201461863727673,6° 48.49637322643982
51° 23.201326487009624,6° 48.496209460493525
